,Reigion Name,Dates,Mobility Retail & Recreation (% from Baseline),Mobility Parks (% from Baseline),Mobility Grocery & Pharmacy (% from Baseline),Mobility Transit Stations (% from Baseline),Mobility Workplaces (% from Baseline),Mobility Residential (% from baseline)
11723,Oxfordshire,29/04/2020,-76.0,-27.0,-33.0,-72.0,-70.0,31.0
11724,Oxfordshire,30/04/2020,-79.0,-39.0,-35.0,-73.0,-70.0,31.0
11725,Oxfordshire,01/05/2020,-77.0,-22.0,-30.0,-70.0,-68.0,31.0
11726,Oxfordshire,02/05/2020,-81.0,-17.0,-35.0,-69.0,-52.0,18.0
11727,Oxfordshire,03/05/2020,-84.0,-27.0,-42.0,-71.0,-50.0,15.0
11728,Oxfordshire,04/05/2020,-73.0,7.0,-30.0,-67.0,-68.0,28.0
11729,Oxfordshire,05/05/2020,-73.0,7.0,-29.0,-66.0,-68.0,29.0
11730,Oxfordshire,06/05/2020,-73.0,10.0,-26.0,-66.0,-68.0,29.0
11731,Oxfordshire,07/05/2020,-71.0,10.0,-18.0,-66.0,-68.0,28.0
11732,Oxfordshire,08/05/2020,-78.0,13.0,-32.0,-73.0,-82.0,33.0
11733,Oxfordshire,09/05/2020,-81.0,-12.0,-32.0,-69.0,-52.0,18.0
11734,Oxfordshire,10/05/2020,-84.0,-49.0,-42.0,-76.0,-49.0,16.0
11735,Oxfordshire,11/05/2020,-72.0,-12.0,-29.0,-67.0,-67.0,28.0
11736,Oxfordshire,12/05/2020,-71.0,10.0,-25.0,-65.0,-66.0,28.0
11737,Oxfordshire,13/05/2020,-72.0,-1.0,-27.0,-65.0,-66.0,29.0
11738,Oxfordshire,14/05/2020,-71.0,31.0,-25.0,-64.0,-66.0,26.0
11739,Oxfordshire,15/05/2020,-72.0,23.0,-25.0,-64.0,-64.0,27.0
11740,Oxfordshire,16/05/2020,-78.0,6.0,-29.0,-62.0,-46.0,16.0
11741,Oxfordshire,17/05/2020,-78.0,27.0,-31.0,-61.0,-43.0,13.0
11742,Oxfordshire,18/05/2020,-67.0,47.0,-22.0,-60.0,-63.0,25.0
11743,Oxfordshire,19/05/2020,-68.0,48.0,-20.0,-59.0,-63.0,26.0
11744,Oxfordshire,20/05/2020,-69.0,55.0,-20.0,-59.0,-63.0,26.0
11745,Oxfordshire,21/05/2020,-68.0,48.0,-19.0,-60.0,-63.0,26.0
11746,Oxfordshire,22/05/2020,-69.0,25.0,-20.0,-60.0,-62.0,27.0
11747,Oxfordshire,23/05/2020,-76.0,-16.0,-27.0,-61.0,-44.0,16.0
11748,Oxfordshire,24/05/2020,-75.0,46.0,-26.0,-55.0,-40.0,11.0
11749,Oxfordshire,25/05/2020,-68.0,157.0,-25.0,-61.0,-83.0,28.0
11750,Oxfordshire,26/05/2020,-64.0,62.0,-15.0,-56.0,-63.0,25.0
11751,Oxfordshire,27/05/2020,-65.0,60.0,-17.0,-56.0,-62.0,25.0
11752,Oxfordshire,28/05/2020,-64.0,82.0,-16.0,-56.0,-62.0,25.0
11753,Oxfordshire,29/05/2020,-66.0,69.0,-14.0,-53.0,-60.0,25.0
11754,Oxfordshire,30/05/2020,-72.0,39.0,-19.0,-51.0,-33.0,13.0
11755,Oxfordshire,31/05/2020,-72.0,48.0,-22.0,-49.0,-31.0,10.0
11756,Oxfordshire,01/06/2020,-60.0,65.0,-16.0,-50.0,-58.0,22.0
11757,Oxfordshire,02/06/2020,-63.0,68.0,-17.0,-51.0,-58.0,23.0
11758,Oxfordshire,03/06/2020,-66.0,10.0,-23.0,-57.0,-58.0,25.0
11759,Oxfordshire,04/06/2020,-66.0,21.0,-19.0,-56.0,-57.0,24.0
11760,Oxfordshire,05/06/2020,-67.0,23.0,-18.0,-54.0,-55.0,24.0
11761,Oxfordshire,06/06/2020,-73.0,-24.0,-26.0,-57.0,-36.0,15.0
11762,Oxfordshire,07/06/2020,-72.0,26.0,-25.0,-51.0,-30.0,11.0
11763,Oxfordshire,08/06/2020,-61.0,48.0,-19.0,-53.0,-56.0,22.0
11764,Oxfordshire,09/06/2020,-62.0,46.0,-18.0,-51.0,-55.0,23.0
11765,Oxfordshire,10/06/2020,-65.0,6.0,-21.0,-56.0,-56.0,24.0
11766,Oxfordshire,11/06/2020,-64.0,10.0,-20.0,-58.0,-56.0,24.0
11767,Oxfordshire,12/06/2020,-65.0,5.0,-19.0,-54.0,-54.0,24.0
11768,Oxfordshire,13/06/2020,-68.0,41.0,-19.0,-47.0,-24.0,11.0
11769,Oxfordshire,14/06/2020,-68.0,55.0,-22.0,-46.0,-21.0,9.0
11770,Oxfordshire,15/06/2020,-50.0,63.0,-17.0,-47.0,-54.0,21.0
11771,Oxfordshire,16/06/2020,-54.0,52.0,-15.0,-49.0,-54.0,22.0
11772,Oxfordshire,17/06/2020,-56.0,22.0,-17.0,-51.0,-54.0,23.0
11773,Oxfordshire,18/06/2020,-60.0,-12.0,-21.0,-57.0,-56.0,24.0
11774,Oxfordshire,19/06/2020,-57.0,22.0,-13.0,-49.0,-53.0,22.0
11775,Oxfordshire,20/06/2020,-59.0,38.0,-13.0,-41.0,-22.0,10.0
11776,Oxfordshire,21/06/2020,-62.0,44.0,-19.0,-43.0,-15.0,8.0
11777,Oxfordshire,22/06/2020,-49.0,80.0,-15.0,-47.0,-55.0,20.0
11778,Oxfordshire,23/06/2020,-52.0,85.0,-11.0,-46.0,-54.0,20.0
11779,Pembrokeshire,15/02/2020,-20.0,-37.0,-9.0,-21.0,-7.0,
11780,Pembrokeshire,16/02/2020,0.0,0.0,0.0,-6.0,-3.0,
11781,Pembrokeshire,17/02/2020,21.0,68.0,10.0,6.0,-14.0,2.0
11782,Pembrokeshire,18/02/2020,22.0,50.0,10.0,5.0,-15.0,2.0
11783,Pembrokeshire,19/02/2020,11.0,27.0,6.0,-4.0,-17.0,3.0
11784,Pembrokeshire,20/02/2020,14.0,50.0,11.0,1.0,-16.0,3.0
11785,Pembrokeshire,21/02/2020,8.0,34.0,3.0,4.0,-16.0,3.0
11786,Pembrokeshire,22/02/2020,0.0,11.0,-1.0,3.0,0.0,
11787,Pembrokeshire,23/02/2020,0.0,3.0,-1.0,8.0,0.0,
11788,Pembrokeshire,24/02/2020,0.0,1.0,0.0,-6.0,2.0,1.0
11789,Pembrokeshire,25/02/2020,1.0,-2.0,8.0,0.0,2.0,1.0
11790,Pembrokeshire,26/02/2020,3.0,7.0,2.0,-3.0,1.0,1.0
11791,Pembrokeshire,27/02/2020,7.0,21.0,6.0,-1.0,4.0,0.0
11792,Pembrokeshire,28/02/2020,-7.0,-18.0,-1.0,-10.0,-1.0,2.0
11793,Pembrokeshire,29/02/2020,4.0,-3.0,4.0,-10.0,3.0,
11794,Pembrokeshire,01/03/2020,14.0,22.0,6.0,10.0,3.0,
11795,Pembrokeshire,02/03/2020,10.0,30.0,7.0,0.0,3.0,0.0
11796,Pembrokeshire,03/03/2020,7.0,27.0,7.0,10.0,4.0,-1.0
11797,Pembrokeshire,04/03/2020,1.0,-4.0,5.0,-12.0,0.0,1.0
11798,Pembrokeshire,05/03/2020,8.0,30.0,8.0,7.0,5.0,0.0
11799,Pembrokeshire,06/03/2020,6.0,34.0,6.0,3.0,1.0,0.0
11800,Pembrokeshire,07/03/2020,7.0,31.0,6.0,9.0,3.0,
11801,Pembrokeshire,08/03/2020,11.0,28.0,8.0,6.0,1.0,
11802,Pembrokeshire,09/03/2020,3.0,13.0,7.0,-9.0,2.0,2.0
11803,Pembrokeshire,10/03/2020,5.0,9.0,10.0,-4.0,3.0,0.0
11804,Pembrokeshire,11/03/2020,4.0,17.0,6.0,-1.0,1.0,1.0
11805,Pembrokeshire,12/03/2020,6.0,24.0,15.0,3.0,4.0,1.0
11806,Pembrokeshire,13/03/2020,1.0,42.0,10.0,4.0,1.0,1.0
11807,Pembrokeshire,14/03/2020,7.0,42.0,15.0,-6.0,0.0,
11808,Pembrokeshire,15/03/2020,5.0,46.0,18.0,6.0,2.0,
11809,Pembrokeshire,16/03/2020,8.0,61.0,22.0,-5.0,-2.0,2.0
11810,Pembrokeshire,17/03/2020,-8.0,8.0,26.0,-11.0,-5.0,5.0
11811,Pembrokeshire,18/03/2020,-15.0,6.0,20.0,-23.0,-12.0,7.0
11812,Pembrokeshire,19/03/2020,-17.0,13.0,16.0,-18.0,-15.0,8.0
11813,Pembrokeshire,20/03/2020,-20.0,20.0,7.0,-18.0,-19.0,9.0
11814,Pembrokeshire,21/03/2020,-43.0,15.0,9.0,-15.0,-22.0,
11815,Pembrokeshire,22/03/2020,-46.0,31.0,-6.0,-8.0,-25.0,
11816,Pembrokeshire,23/03/2020,-38.0,8.0,-5.0,-29.0,-35.0,12.0
11817,Pembrokeshire,24/03/2020,-69.0,-29.0,-29.0,-47.0,-50.0,18.0
11818,Pembrokeshire,25/03/2020,-74.0,-28.0,-32.0,-48.0,-56.0,
11819,Pembrokeshire,26/03/2020,-74.0,-29.0,-33.0,-51.0,-56.0,
11820,Pembrokeshire,27/03/2020,-77.0,-45.0,-36.0,-54.0,-57.0,
11821,Pembrokeshire,28/03/2020,-86.0,-61.0,-44.0,-61.0,-52.0,
11822,Pembrokeshire,29/03/2020,-87.0,-62.0,-49.0,-61.0,-47.0,
11823,Pembrokeshire,30/03/2020,-75.0,-46.0,-38.0,-57.0,-58.0,
11824,Pembrokeshire,31/03/2020,-73.0,-40.0,-31.0,-51.0,-60.0,
11825,Pembrokeshire,01/04/2020,-76.0,-48.0,-36.0,-56.0,-61.0,
11826,Pembrokeshire,02/04/2020,-78.0,-42.0,-34.0,-54.0,-61.0,
11827,Pembrokeshire,03/04/2020,-75.0,-51.0,-35.0,-56.0,-60.0,
11828,Pembrokeshire,04/04/2020,-84.0,-64.0,-41.0,-63.0,-49.0,
11829,Pembrokeshire,05/04/2020,-86.0,-62.0,-46.0,-57.0,-46.0,
11830,Pembrokeshire,06/04/2020,-73.0,-44.0,-33.0,-56.0,-61.0,
11831,Pembrokeshire,07/04/2020,-76.0,-41.0,-33.0,-47.0,-61.0,
11832,Pembrokeshire,08/04/2020,-76.0,-44.0,-32.0,-48.0,-62.0,
11833,Pembrokeshire,09/04/2020,-70.0,-40.0,-22.0,-46.0,-60.0,
11834,Pembrokeshire,10/04/2020,-81.0,-57.0,-41.0,-58.0,-74.0,
11835,Pembrokeshire,11/04/2020,-82.0,-61.0,-34.0,-55.0,-51.0,
11836,Pembrokeshire,12/04/2020,-91.0,-66.0,-74.0,-57.0,-53.0,
11837,Pembrokeshire,13/04/2020,-81.0,-52.0,-47.0,-64.0,-77.0,
11838,Pembrokeshire,14/04/2020,-72.0,-44.0,-25.0,-52.0,-60.0,
11839,Pembrokeshire,15/04/2020,-72.0,-45.0,-30.0,-52.0,-61.0,
11840,Pembrokeshire,16/04/2020,-73.0,-42.0,-33.0,-44.0,-61.0,
11841,Pembrokeshire,17/04/2020,-78.0,-66.0,-35.0,-56.0,-60.0,
11842,Pembrokeshire,18/04/2020,-84.0,-66.0,-41.0,-57.0,-47.0,
11843,Pembrokeshire,19/04/2020,-82.0,-54.0,-43.0,-51.0,-39.0,
11844,Pembrokeshire,20/04/2020,-70.0,-42.0,-29.0,-47.0,-57.0,
11845,Pembrokeshire,21/04/2020,-70.0,-35.0,-30.0,-46.0,-58.0,
11846,Pembrokeshire,22/04/2020,-71.0,-38.0,-31.0,-48.0,-58.0,
11847,Pembrokeshire,23/04/2020,-73.0,-36.0,-28.0,-43.0,-57.0,
11848,Pembrokeshire,24/04/2020,-73.0,-50.0,-30.0,-48.0,-56.0,
11849,Pembrokeshire,25/04/2020,-79.0,-53.0,-35.0,-50.0,-43.0,
11850,Pembrokeshire,26/04/2020,-80.0,-53.0,-41.0,-43.0,-38.0,
11851,Pembrokeshire,27/04/2020,-69.0,-47.0,-30.0,-51.0,-55.0,
11852,Pembrokeshire,28/04/2020,-71.0,-52.0,-30.0,-55.0,-59.0,
11853,Pembrokeshire,29/04/2020,-73.0,-55.0,-32.0,-56.0,-58.0,
11854,Pembrokeshire,30/04/2020,-73.0,-50.0,-29.0,-52.0,-56.0,
11855,Pembrokeshire,01/05/2020,-73.0,-50.0,-33.0,-49.0,-55.0,
11856,Pembrokeshire,02/05/2020,-78.0,-53.0,-35.0,-50.0,-46.0,
11857,Pembrokeshire,03/05/2020,-80.0,-57.0,-42.0,-47.0,-41.0,
11858,Pembrokeshire,04/05/2020,-66.0,-38.0,-31.0,-42.0,-55.0,
11859,Pembrokeshire,05/05/2020,-71.0,-52.0,-30.0,-50.0,-57.0,
11860,Pembrokeshire,06/05/2020,-69.0,-30.0,-25.0,-42.0,-55.0,
