,Reigion Name,Country,Urbanisation,iso_3166_2_code,Reigion Area (ha),"COVID-19 Death Rate April-May (per 100,000)",Gross Income Per Head (2018 pounds),Mobility Retail & Recreation Average Post Lockdown (% from baseline),Mobility Retail & Recreation Rate of Change Post Lockdown (% from baseline per day),Mobility Parks Average Post lockdown (% from baseline),Mobility Park Rate of Change Post lockdown  (% from baseline per day),Mobility Grocery & Pharmacy Average Post Lockdown (% from baseline),Mobility Grocery & Pharmacy Rate of Change Post Lockdown (% from baseline per day),Mobility Transit Stations Average Post lockdown (% from baseline),Mobility Transit Station Rate of Change Post lockdown  (% from baseline per day),Mobility Workplaces Average Post lockdown (% from baseline),Mobility Workplaces Rate of Change Post lockdown  (% from baseline per day),Mobility Residential Average Post Lockdown (% from Baseline),Mobility Residential Rate of Change Post Lockdown (% from Baseline),Greenspace Number,Greenspace Area (ha),Greenspace Average Area (ha),Greenspace Fraction,Greenspace (non-sport) Number,Greenspace (non-sport) Area (ha),Greenspace (non-sport) Average Area (ha),Greenspace (non-sport) Fraction,Greenspace (sport) Number,Greenspace (sport) Area (ha),Greenspace (sport) Average Area (ha),Greenspace (sport) Fraction,Alloments Number,Alloments Area (ha),Alloments Average Area (ha),Alloments Fraction,Bowling Number,Bowling Area (ha),Bowling Average Area (ha),Bowling Fraction,Cemetery Number,Cemetery Area (ha),Cemetery Average Area (ha),Cemetery Fraction,Golf Course Number,Golf Course Area (ha),Golf Course Average Aera,Golf Course Fraction,Other Sport Number,Other Sport Area (ha),Other Sport Average Area (ha),Other Sport Fraction,Religious Grounds Number,Religious Grounds Area (ha),Religious Grounds Average Area (ha),Religious Grounds Fraction,Tennis Court Number,Tennis Court Area (ha),Tennis Court Average Area (ha),Tennis Court Fraction,Public Park or Garden Number,Public Park or Garden Area (ha),Public Park or Garden Average Area (ha),Public Park or Garden Fraction,Playing Field Number,Playing Field Area (ha),Playing Field Average Area (ha),Playing Field Fraction,Play Space Number,Play Space Area (ha),Play Space Average Aera,Play Space Fraction
48,Gloucestershire,England,Rural,GB-GLS,276712.9822690158,15.8,22553.0,-70.48387096774194,0.2665691862373549,-70.48387096774194,0.9465548625824354,-26.946236559139784,0.25881053982274477,-48.8494623655914,0.46778669690549374,-54.25806451612903,0.31247948434842293,21.086021505376344,-0.11172450837038578,1953.0,4538.685954378732,2.3239559418221876,0.01640214317796733,1643.0,2710.3745585537417,1.649649761749082,0.009794894826867068,669.0,2669.498428345882,3.990281656720302,0.009647174507160057,182.0,163.78708395369028,0.899929032712584,0.0005919024203731041,36.0,11.103868465000327,0.3084407906944535,4.012774671412174e-05,88.0,104.50449700999795,1.1875511023863403,0.0003776638745066193,30.0,1313.0564788849972,43.768549296166576,0.004745192900304422,163.0,492.0293390949948,3.0185849024232807,0.0017781216300746308,420.0,160.10446651000174,0.38120111073809937,0.0005785939828235121,81.0,12.121709379999437,0.1496507330864128,4.380607400709126e-05,118.0,1393.5343969891662,11.809613533806493,0.005036028254122154,359.0,841.1870325208876,2.3431393663534474,1.0,476.0,47.25708156999984,0.09927958313025177,1.0
49,Greater London,England,Urban,,161123.88771391363,15.7,29362.0,-74.87096774193549,0.20997582883232355,-74.87096774193549,1.0022977529766346,-27.9247311827957,0.23481841783295035,-71.56989247311827,0.20873742950076082,-63.924731182795696,0.29106860433887366,26.451612903225808,-0.13353824117453975,9995.0,25500.87857135629,2.5513635389050817,0.1582687640744793,6985.0,17865.27844020472,2.557663341475264,0.1108791420917408,3758.0,10893.448042350368,2.8987355088744993,0.06760914347903783,771.0,972.2384225247798,1.2610096271397921,0.00603410478929763,299.0,92.95152170551195,0.3108746545334848,0.0005768947300387493,212.0,1250.3792076700665,5.898015130519182,0.007760358972284727,127.0,4580.963007679152,36.07057486361537,0.028431308806382338,1570.0,2777.933054416984,1.7693841110936204,0.01724097583438026,786.0,282.7239941407552,0.3596997380925639,0.0017546994313018987,1014.0,183.75254735000522,0.18121552993097162,0.0011404426119376557,1198.0,11822.652540221063,9.868658213874008,0.07337616233052285,748.0,3257.847911198699,4.355411645987566,1.0,3270.0,279.4363644493792,0.08545454570317407,1.0
50,Greater Manchester,England,Urban,,127598.11326944137,29.9,17511.0,-67.44086021505376,0.2444272030079677,-67.44086021505376,0.7924562084091792,-25.623655913978496,0.2190922383694906,-68.31182795698925,0.21227358180895808,-55.516129032258064,0.28571215421801804,21.086021505376344,-0.10905374354689501,4459.0,11292.865480219016,2.532600466521421,0.08850338920272702,3152.0,7039.109554253039,2.2332200362477916,0.055166251082325715,2010.0,6098.257637662187,3.033959023712531,0.047792694432596025,375.0,295.1990564800005,0.787197483946668,0.00231350643764337,424.0,118.40355220500123,0.27925366086085196,0.0009279412459255998,115.0,560.5877616350015,4.874676188130447,0.0043933859778258755,101.0,3128.9926767659754,30.98012551253441,0.024522248774624646,608.0,978.4286698600037,1.6092576806907954,0.00766804966617268,635.0,271.5146550438281,0.42758213392728833,0.0021278892617360786,174.0,27.931027135001177,0.16052314445402976,0.00021889843367841092,367.0,3967.8613049329965,10.811611185103533,0.03109655153406774,703.0,1844.501711696205,2.623757769126892,1.0,957.0,99.44506446500246,0.10391333799895763,1.0
51,Gwynedd,Wales,Rural,GB-GWN,253035.45934843598,14,16249.0,-70.10752688172043,0.17592730745128463,-70.10752688172043,0.14210259317835935,-34.623655913978496,0.20848378144489865,-47.365591397849464,0.25051475634866166,-54.795698924731184,0.2381755244546566,18.0,0.016266294798819945,722.0,1591.8561999004796,2.2047869804715785,0.006291040014705824,599.0,906.0921915364219,1.512674777189352,0.0035808901798570093,234.0,834.3024027256995,3.5653948834431604,0.00329717583801899,17.0,8.457955465000813,0.49752679205887135,3.342596917752149e-05,16.0,3.297868394999996,0.20611677468749975,1.3033226265962793e-05,94.0,49.287379759998366,0.5243338272340252,0.00019478447758631507,22.0,572.963958129115,26.043816278596136,0.002264362313505356,67.0,107.95646929994383,1.6112905865663258,0.00042664561551148116,139.0,47.48136989523731,0.34159258917436913,0.00018764709901727372,18.0,1.5457125399999405,0.08587291888888558,6.108679566018677e-06,36.0,632.9497478116125,17.58193743921146,0.00250142707050408,111.0,148.53839436164054,1.3381837329877526,1.0,202.0,19.377344242933596,0.09592744674719601,1.0
52,Hampshire,England,Rural,GB-HAM,369193.97629724635,15.3,21117.0,-68.15053763440861,0.2527528274297992,-68.15053763440861,1.2920235146668257,-23.741935483870968,0.24302467846378806,-55.935483870967744,0.4022410551759123,-55.81720430107527,0.3187013219539853,21.849462365591396,-0.11673778759213392,3439.0,11324.00060687123,3.292817856025365,0.03067222472165695,2813.0,7301.173686649877,2.595511442108026,0.019775982695805248,1147.0,5440.610545794877,4.743339621442788,0.014736455346212148,286.0,244.2668864274225,0.8540800224735052,0.0006616220797458454,82.0,25.525967987366908,0.31129229252886476,6.913971956794706e-05,141.0,185.70608302792365,1.3170644186377565,0.0005030040979823775,81.0,3301.9994351810083,40.76542512569146,0.008943806365146365,271.0,659.3708525730164,2.4331027770222007,0.001785974026949297,481.0,225.0862249612042,0.4679547296490732,0.0006096692779732198,192.0,35.93066448000057,0.187138877500003,9.732191418819896e-05,282.0,5141.386952647227,18.231868626408605,0.013925977352641802,521.0,1417.7836255734908,2.7212737534999825,1.0,1102.0,86.94391401260324,0.07889647369564723,1.0
53,Hartlepool,England,Urban,GB-HPL,10924.20392169649,39,17243.0,-66.04301075268818,0.2848169257855632,-81.88888888888889,1.3048961424332346,-21.053763440860216,0.2883381576198861,-40.666666666666664,0.39927188087493654,-47.74193548387097,0.3417534540897018,16.258064516129032,-0.03585179282130157,148.0,502.2382754197745,3.393501860944422,0.04597481693126237,115.0,293.79032812809396,2.5546985054616864,0.026893522881296542,52.0,263.61721942668373,5.06956191205161,0.024131481004589755,19.0,40.371719244999866,2.1248273286842037,0.003695621166940857,11.0,3.033635920000042,0.27578508363636745,0.0002776985803034084,6.0,42.13288526499968,7.0221475441666135,0.003856838042113058,3.0,173.77804430168032,57.926014767226775,0.01590761629380983,15.0,30.576415394999735,2.0384276929999823,0.0027989605113716448,23.0,7.740902700000781,0.3365609869565557,0.0007086010802697143,4.0,1.0598516750004283,0.2649629187501071,9.701866448093887e-05,18.0,142.49048698808988,7.916138166004994,0.013043557957124039,19.0,55.16927213500318,2.903645901842273,1.0,30.0,5.885061795000626,0.19616872650002085,1.0
54,Herefordshire,England,Rural,GB-HEF,218473.1506002896,17.8,,-66.97849462365592,0.24597893229088957,-66.97849462365592,0.8183283101071289,-27.301075268817204,0.27067231655277363,-35.44086021505376,0.5946554862582435,-45.89247311827957,0.293634925845245,19.771428571428572,-0.10848883712658496,763.0,1631.1689761169848,2.1378361416998493,0.007466221691933721,661.0,842.6372221885575,1.2747915615560628,0.003856937202000695,207.0,979.065141954026,4.729783294463894,0.0044813980082398655,26.0,23.156935464999897,0.8906513640384576,0.0001059944226618811,17.0,4.548162635000254,0.2675389785294267,2.081794775469414e-05,43.0,28.56616720000049,0.6643294697674532,0.00013075367440580418,16.0,582.6158005484326,36.41348753427704,0.0026667615629087757,51.0,198.91753878999583,3.9003438978430554,0.0009104896333642755,268.0,108.2587726576574,0.40395064424499033,0.0004955243807314504,18.0,2.450251954999873,0.13612510861110405,1.1215345905285924e-05,59.0,476.30845826530236,8.073024716361058,0.002180169311224603,105.0,190.53338802559747,1.8146036954818807,1.0,160.0,15.813500574999464,0.09883437859374665,1.0
55,Hertfordshire,England,Rural,GB-HRT,168263.7089219595,17.8,27072.0,-66.89247311827957,0.2671660051923249,-66.89247311827957,1.093014234132076,-26.451612903225808,0.2369818865447166,-64.9247311827957,0.2894571931604546,-58.72043010752688,0.3160902390259916,23.956989247311828,-0.11918474530751096,2723.0,8989.418269946287,3.3012920565355444,0.05342458173268704,2116.0,4889.490413061502,2.310723257590502,0.029058496596727473,1028.0,5279.220731170887,5.135428726819929,0.03137468420846103,296.0,283.48498285181586,0.9577195366615401,0.001684766041757084,75.0,21.3833757149999,0.28511167619999866,0.0001270825173889248,77.0,181.7556584416836,2.360463096645242,0.001080183359835374,72.0,3403.9294877453535,47.27679844090769,0.02022973051975273,275.0,642.0986955724818,2.3349043475362974,0.0038160260443937223,312.0,141.94578411183198,0.45495443625587173,0.0008435911999162353,185.0,32.51629785195211,0.1757637721727141,0.00019324605442420817,267.0,3022.5006835609656,11.320227279254553,0.01796287923834365,421.0,1179.2928742861047,2.801170722769845,1.0,743.0,80.51042980909992,0.10835858655329733,1.0
56,Highland Council,Scotland,Rural,GB-HLD,2622549.1401009155,,19341.0,-69.02150537634408,0.20739458685207843,-69.02150537634408,0.492599444958372,-30.29032258064516,0.1720032228223569,-56.60215053763441,0.200217838918564,-56.1505376344086,0.234072394139238,19.195121951219512,-0.10175758331730629,1455.0,3630.290014458848,2.4950446834768716,0.0013842600540629544,1236.0,1408.7822818851919,1.1397914901983752,0.0005371805089726487,393.0,2503.1031534986537,6.369219220098356,0.0009544542427152898,13.0,9.298227564998617,0.7152482742306628,3.545492217026989e-06,39.0,10.446579455000123,0.2678610116666698,3.983368431600919e-06,274.0,156.11530210268558,0.5697638762871736,5.952807507609878e-05,49.0,1745.8089102481367,35.62875327037014,0.0006656915912664112,113.0,462.78318210051754,4.095426390270067,0.0001764631117961472,226.0,70.99442021457374,0.31413460271935284,2.7070768333378826e-05,18.0,2.4690607699999654,0.13717004277777586,9.414735961458309e-07,120.0,849.7519178779391,7.081265982316159,0.0003240175388459035,174.0,281.5954209249992,1.618364488074708,1.0,429.0,41.026993199998756,0.09563401678321388,1.0
57,Inverclyde,Scotland,Rural,GB-IVC,16453.364012391572,,19730.0,-67.61363636363636,0.2737193185179454,-76.4,-0.2924755334509868,-17.043010752688172,0.25351377159738586,-49.795698924731184,0.29893169407060355,-56.946236559139784,0.24536719286204517,15.0,0.20270270270270258,196.0,442.78341702830886,2.2590990664709634,0.02691142168220639,144.0,161.70315879328592,1.1229386027311523,0.009827969445731702,67.0,302.3748531415864,4.5130575095759164,0.01837769181511197,2.0,1.1837008750006985,0.5918504375003493,7.194278775508852e-05,16.0,7.797869445000359,0.4873668403125224,0.00047393769682160596,9.0,48.64717626000171,5.405241806666856,0.0029566705157294225,7.0,247.9298737400228,35.41855339143183,0.015068643321408231,21.0,24.382033114999757,1.1610491959523694,0.0014818874180767437,25.0,8.64818586499923,0.34592743459996916,0.0005256180960006717,8.0,0.9704819350001316,0.12131024187501645,5.8983800168113315e-05,18.0,77.5415113316451,4.30786174064695,0.004712805920615749,15.0,21.29459490656348,1.4196396604375652,1.0,75.0,4.387989555075681,0.058506527401009076,1.0
58,Isle of Anglesey,Wales,Rural,GB-AGY,68359.83863492047,22.2,17613.0,-66.0,0.11706698578580527,,0.280256067398079,-23.64516129032258,0.19598042433827698,-43.225806451612904,0.2925009698308018,-49.60215053763441,0.24010026558443484,,,279.0,330.18624724964275,1.1834632517908341,0.004830120343218199,245.0,107.49022175964534,0.43873559901896053,0.0015724177222492123,78.0,279.14019180999935,3.5787204078205046,0.004083394539603336,9.0,5.64974286500056,0.6277492072222844,8.264710651488408e-05,9.0,1.5469366949996317,0.1718818549999591,2.2629320459065642e-05,31.0,9.381384995000209,0.3026253224193616,0.00013723532972484062,6.0,210.03201526499868,35.00533587749978,0.0030724474992793118,13.0,10.076580204999226,0.7751215542307097,0.0001474049735373684,92.0,25.962945270001985,0.2822059268478477,0.00037979822346653774,6.0,1.0404933249999935,0.17341555416666557,1.5220827693242608e-05,11.0,4.9493323196404235,0.4499393017854931,7.240117031394134e-05,44.0,56.44416632000187,1.2828219618182244,1.0,58.0,5.102649990000236,0.08797672396552131,1.0
59,Isle of Wight,England,Rural,GB-IOW,38749.66703046327,17.6,18366.0,-65.98924731182795,0.38023335621139326,-65.98924731182795,1.1416400584882573,-24.021505376344088,0.34397660469696506,-51.96774193548387,0.43805019247411303,-50.516129032258064,0.3387544388409777,18.41269841269841,-0.09362071735550465,390.0,799.1013672386923,2.0489778647145958,0.020622147968664458,328.0,501.0683864486983,1.5276475196606656,0.012930908181863357,127.0,442.87265256999564,3.487186240708627,0.011429069886505832,32.0,20.55920363999991,0.6424751137499972,0.0005305646529513964,13.0,4.162503065000927,0.3201925434616098,0.00010742035697309481,32.0,42.410578130002776,1.3253305665625867,0.00109447593695867,10.0,236.8949607649937,23.68949607649937,0.006113470873924088,26.0,55.55564213500085,2.136755466730802,0.001433706310078109,71.0,61.34854547500035,0.8640640207746528,0.0015832018743998713,13.0,1.4198748249999606,0.10922114038461236,3.664224582584717e-05,52.0,224.2652129086953,4.312792555936448,0.005787539096333084,65.0,144.83967178000012,2.2283026427692327,1.0,76.0,7.6451745149994315,0.10059440151315041,1.0
60,Kent,England,Rural,GB-KEN,352654.89120983623,20.2,21655.0,-66.47311827956989,0.27170182925009706,-66.47311827956989,1.1737787592133926,-25.150537634408604,0.2564232640028647,-51.494623655913976,0.351183193578228,-54.0,0.3050192474112978,20.451612903225808,-0.11370893139566113,3720.0,10709.60931256618,2.878927234560801,0.030368526226377396,2998.0,6022.224351124221,2.0087472818960044,0.01707682071405295,1342.0,6183.4568672649475,4.6076429711363245,0.017534017027388046,340.0,299.4265959766777,0.8806664587549343,0.0008490640664289362,115.0,37.10244110500158,0.32262992265218765,0.0001052089224616055,153.0,259.25126331513474,1.6944527014061095,0.0007351415499320989,81.0,3969.234172500852,49.002891018529034,0.011255293124912547,331.0,654.2992433111059,1.9767348740516795,0.0018553528098431667,522.0,255.86439142398032,0.4901616693945983,0.0007255376227625785,195.0,26.749104524999957,0.13717489499999977,7.585065510713061e-05,355.0,3622.4696509565274,10.204139861849374,0.010271996054071714,620.0,1496.0719058229918,2.4130192029403092,1.0,1008.0,89.14054362891413,0.08843307899693863,1.0
61,Kingston upon Hull,England,Urban,GB-KHL,7835.276575091939,50.1,14032.0,-62.83870967741935,0.27507385634567727,-63.125,0.8192374728104811,-22.35483870967742,0.2503953925576676,-54.473118279569896,0.2841305839873473,-48.32258064516129,0.27801318969890465,17.666666666666668,-0.1117692697920086,342.0,652.658240160256,1.9083574273691697,0.08329740933906954,244.0,473.45734154844087,1.9403989407722986,0.060426372574204294,142.0,398.4134032219719,2.8057281917040275,0.05084867131410699,24.0,52.807142303377205,2.20029759597405,0.006739665383510418,16.0,6.168057930000239,0.3855036206250149,0.0007872163631859879,12.0,58.88597405000374,4.907164504166978,0.007515493995093948,4.0,64.3652801660735,16.091320041518376,0.008214806401434304,57.0,104.91336930074152,1.8405854263287986,0.013389874409061364,40.0,9.367260609735592,0.2341815152433898,0.0011955239256663606,21.0,3.7541912149993855,0.17877101023806596,0.00047913959118352293,17.0,120.11639020516718,7.065670012068658,0.015330204244099416,44.0,219.21250461015725,4.9821023775035735,1.0,107.0,13.068069769999966,0.12213149317756977,1.0
62,Lancashire,England,Rural,GB-LAN,294820.0429413811,24.7,17620.0,-64.15053763440861,0.3108382322222556,-64.15053763440861,1.193130613828295,-21.376344086021504,0.259362597356092,-52.193548387096776,0.35125779594759937,-50.946236559139784,0.29669362298946605,19.322580645161292,-0.10478648801885942,3042.0,6658.420572672613,2.1888299055465525,0.02258469439947983,2293.0,3963.2710170299374,1.728421725699929,0.013443017569256484,1207.0,3787.6193457817417,3.1380441970022717,0.012847224727305368,284.0,225.64956686172366,0.7945407283863509,0.0007653806865043752,270.0,61.998371835291856,0.22962359938996985,0.00021029225563073048,109.0,214.77177458206805,1.9703832530464958,0.000728484306695427,75.0,2103.0009168057395,28.040012224076527,0.007133168070340041,314.0,513.6327572373715,1.6357731122209282,0.0017421907686903661,441.0,222.1857243557147,0.5038225042079698,0.0007536316803260617,90.0,16.517509764293504,0.18352788626992783,5.602573556227882e-05,230.0,2135.494678178462,9.28475947034114,0.007243383648116017,458.0,1092.4697901390425,2.3853052186441976,1.0,771.0,72.69948291290947,0.0942924551399604,1.0
63,Leicester,England,Urban,GB-LCE,7148.132031740797,34.7,13269.0,-66.96774193548387,0.2549759780370625,-67.05434782608695,1.1496867561568411,-25.096774193548388,0.2308943332040226,-68.29032258064517,0.19235474918683415,-51.225806451612904,0.30871952493211197,18.903225806451612,-0.11199307690012245,469.0,1057.989332817873,2.255840794920838,0.1480092040997484,367.0,798.9279947817081,2.1769155171163708,0.11176738079740586,150.0,387.2577565657318,2.581718377104879,0.05417607772857859,41.0,92.94072812548822,2.266847027450932,0.013002100088917104,18.0,7.412259625000259,0.41179220138890327,0.001036950575631035,5.0,42.09705047134571,8.419410094269143,0.0058892379553730405,4.0,175.42703870371773,43.85675967592943,0.024541661783070854,60.0,69.39134995744764,1.156522499290794,0.009707620067637257,49.0,17.191310094999626,0.35084306316325764,0.0024050073527829056,20.0,6.830689750000348,0.34153448750001736,0.0009555908760035673,49.0,500.8667628342945,10.221770670087643,0.07006960148612665,48.0,128.1964185295657,2.6707587193659523,1.0,175.0,17.635724726014317,0.10077556986293895,1.0
64,Leicestershire,England,Rural,GB-LEC,212383.7018156181,18.7,,-65.63440860215054,0.26958312195995326,-65.63440860215054,1.019680105040136,-22.258064516129032,0.24702336546208706,-51.83870967741935,0.34637880099071966,-54.53763440860215,0.31808958252514097,21.268817204301076,-0.11072483662081112,2038.0,4965.501011501566,2.436457807409993,0.023379859043102982,1674.0,3104.1175778435036,1.8543115757727022,0.014615611044101482,705.0,2724.557879119822,3.864621105134499,0.012828469679303168,221.0,189.9321718361568,0.8594215920188091,0.0008942878865584861,67.0,20.06416508999911,0.2994651505970017,9.447130320488486e-05,115.0,128.18944754841758,1.1146908482471094,0.0006035747868247717,32.0,1312.4330881850622,41.01353400578319,0.00617953768093023,182.0,517.3191111579983,2.8424126986703206,0.0024357759410706167,323.0,128.5688537220273,0.3980459867555025,0.0006053612053228311,83.0,11.567069224999688,0.13936227981927335,5.446307379575526e-05,110.0,1723.0076336461532,15.663705760419575,0.008112711186953463,341.0,863.1744454617601,2.5313033591253964,1.0,564.0,71.24502562898593,0.12632096742728002,1.0
65,Lincolnshire,England,Rural,GB-LIN,619092.7732971716,8.5,18446.0,-64.68817204301075,0.2735519680105038,-64.68817204301075,0.9666975023126735,-20.86021505376344,0.2868013488108383,-48.18279569892473,0.35825549819462266,-48.075268817204304,0.27901286144847953,17.35483870967742,-0.10065351675569213,2606.0,5173.891552978107,1.9853766511811615,0.008357215228701403,2124.0,2665.4179529297926,1.254904874260731,0.004305361115320856,850.0,3342.872496433296,3.9327911722744657,0.005399630944857886,184.0,256.06594890999435,1.3916627658151868,0.0004136148247155839,157.0,37.14027963999777,0.23656229070062276,5.9991460475617626e-05,167.0,222.10925192220827,1.329995520492265,0.0003587656995886032,57.0,2135.62094834147,37.4670341814293,0.0034495976054890044,168.0,318.99185458183973,1.8987610391776175,0.0005152569507199206,652.0,263.7638101233872,0.4045457210481399,0.0004260489243294358,100.0,16.720517484998073,0.16720517484998074,2.7008096695989106e-05,130.0,1020.6751973852529,7.851347672194253,0.0016486627552593273,368.0,834.3988963849904,2.267388305393996,1.0,623.0,68.40484820396632,0.10979911429208078,1.0
66,Luton,England,Urban,GB-LUT,4583.315309544479,27,16257.0,-61.98924731182796,0.29312762973352047,-71.41176470588235,0.4203336608706795,-15.666666666666666,0.2715675449852288,-82.76344086021506,0.11957267762824152,-50.03225806451613,0.33936617826982185,20.629213483146067,-0.14256115399809963,189.0,445.39492574225875,2.3565869086891995,0.09717745685415764,147.0,359.4546921640864,2.445270014721676,0.07842678670078482,67.0,189.07158042676022,2.8219638869665706,0.04125214340654897,14.0,28.39000374576416,2.027857410411726,0.006194206993929413,10.0,2.924683090472759,0.2924683090472759,0.0006381151836493297,3.0,25.719152620000166,8.573050873333388,0.005611473547639538,1.0,16.156873720878192,16.156873720878192,0.0035251499470770587,25.0,66.25623662682128,2.650249465072851,0.01445596302066468,25.0,7.6657849920841,0.306631399683364,0.0016725414845713458,6.0,0.6024401399999837,0.10040668999999729,0.00013144200198171796,20.0,189.12597441572282,9.45629872078614,0.04126401123262878,25.0,103.13134684858811,4.1252538739435245,1.0,60.0,5.422429541927004,0.0903738256987834,1.0
67,Medway,England,Urban,GB-MDW,20610.433501779793,19.2,18885.0,-63.774193548387096,0.2991555011787175,-64.31460674157303,1.004792170362717,-18.580645161290324,0.23080481036077707,-55.086021505376344,0.34293217152576777,-52.043010752688176,0.30233356211393286,20.706521739130434,-0.12085517722306299,415.0,782.7358091545922,1.8861103835050415,0.037977648994476504,339.0,575.3064980729222,1.697069315849328,0.02791336232802877,138.0,382.74761075531336,2.7735334112703867,0.018570575467141998,32.0,26.962362805000996,0.8425738376562811,0.001308189990408144,12.0,4.3366793099997585,0.36138994249997985,0.00021041184357550118,14.0,40.90995059999919,2.922139328571371,0.001984914611158783,4.0,119.23210212000103,29.808025530000258,0.00578503611336971,45.0,80.05311001666915,1.7789580003704255,0.003884106077135944,49.0,23.023689664997256,0.4698712176530052,0.0011170890540952993,15.0,3.807419634999537,0.2538279756666358,0.0001847326323665512,52.0,296.93521031241437,5.710292506007969,0.014407033713617564,62.0,175.31829967364382,2.827714510865223,1.0,130.0,12.15698501686702,0.09351526936051555,1.0
68,Merseyside,England,Urban,,81757.14107961717,22.6,17430.0,-66.68817204301075,0.24560592044403348,-66.68817204301075,0.9520008355465369,-22.010752688172044,0.22253886783444243,-60.053763440860216,0.27577511861776705,-54.55913978494624,0.2842648682522157,19.903225806451612,-0.1042045895377637,2098.0,6888.299523983881,3.283269553853137,0.08425318489642246,1511.0,4057.92692126507,2.685590285416989,0.04963391414718573,865.0,3792.760768587677,4.384694530159164,0.04639057479877129,133.0,174.3217346997625,1.3106897345846804,0.0021321897071963853,175.0,53.834523229997494,0.3076258470285571,0.0006584687590478742,48.0,355.05181292000543,7.3969127691667795,0.004342762090644131,49.0,2236.344085623795,45.63967521681214,0.027353501554634677,269.0,520.7274221750037,1.9357896735130247,0.006369198033330276,344.0,163.32106113000162,0.4747705265407024,0.001997636646454595,94.0,19.466571690001942,0.20709118819151,0.0002381024022237385,351.0,2357.0032599664237,6.715109002753344,0.028829325840431654,278.0,962.388165868879,3.4618279347801404,1.0,357.0,45.840886679998874,0.12840584504201366,1.0
69,Merthyr Tydfil County Borough,Wales,Rural,GB-MTY,14974.943000281197,26.3,,-64.84946236559139,0.3871116946674227,,,-27.27956989247312,0.31086807317000376,-40.38461538461539,0.30036569622574294,-49.67741935483871,0.273865297961863,,,221.0,441.86065192570857,1.999369465727188,0.02950666669765697,179.0,220.01608727859517,1.2291401523943863,0.01469228211916825,92.0,308.218665433485,3.350202885146576,0.02058229306299846,17.0,7.191772994451396,0.42304547026184686,0.0004802537808869356,11.0,4.386588334999695,0.398780757727245,0.0002929285497058202,19.0,43.31467636469178,2.279719808667988,0.002892476877132582,4.0,192.55654061500138,48.139135153750345,0.01285858254094093,19.0,24.109445107112652,1.2689181635322448,0.0016099857680032525,14.0,4.394715815000253,0.31390827250001807,0.00029347128833263203,8.0,0.7919905899997712,0.0989988237499714,5.288771983872655e-05,12.0,73.76487598930386,6.147072999108655,0.004925886929113434,50.0,86.37410078637147,1.7274820157274293,1.0,67.0,4.975945328776368,0.07426784072800549,1.0
70,Middlesbrough,England,Urban,GB-MDB,4576.999416932692,46.4,,-66.40860215053763,0.2759840052520065,-72.16326530612245,0.6691866332988328,-24.817204301075268,0.2952463370236638,-61.344086021505376,0.2671361642445763,-47.97849462365591,0.3230879412730148,18.56923076923077,-0.10319816942057339,142.0,350.03205323686626,2.4650144594145513,0.07647631588981994,106.0,251.7179195770151,2.3746973545001424,0.05499627521161137,53.0,184.79292483926957,3.4866589592315016,0.040374251339343595,12.0,34.246955045003716,2.853912920416976,0.0074824031915552555,6.0,2.9639401050000505,0.4939900175000084,0.0006475727512734436,7.0,45.26541107655141,6.466487296650201,0.009889756793302442,3.0,80.2773970343153,26.759132344771768,0.017539306808152,25.0,14.710477420535765,0.5884190968214306,0.0032140002828302946,27.0,9.443728330000217,0.349767715925934,0.0020633011870316116,2.0,0.36231910000016554,0.18115955000008277,7.916083595286456e-05,15.0,71.55241680016604,4.770161120011069,0.015633040400978987,17.0,86.47879117941832,5.086987716436372,1.0,28.0,4.730617145875339,0.16895061235269068,1.0
71,Midlothian,Scotland,Rural,GB-MLN,35812.39142120749,,21864.0,-69.68817204301075,0.32468443197755953,-78.9090909090909,0.41239331212422725,-22.655913978494624,0.22013667154068814,-44.25555555555555,0.3064520981503542,-58.13978494623656,0.2323863805914476,22.580645161290324,-0.02690430086999212,291.0,868.2668413751323,2.9837348500863654,0.024244871870270007,227.0,584.2354052331863,2.573724252128574,0.016313778054129386,103.0,379.41596977267966,3.6836501919677636,0.010594544366227272,4.0,1.1269250950009586,0.28173127375023965,3.146746280488861e-05,21.0,6.226679539999148,0.296508549523769,0.00017386941482807022,22.0,20.0440887150008,0.9110949415909455,0.0005596970188126289,9.0,239.64026021694704,26.626695579660783,0.006691545878587604,31.0,37.76562498500001,1.2182459672580648,0.0010545407186250022,27.0,12.270056589999102,0.4544465403703371,0.00034262042000169203,3.0,0.3988713999995938,0.13295713333319795,1.1137804099934778e-05,19.0,450.95980652245,23.734726659076316,0.01259228408453615,39.0,95.38453363073398,2.445757272582923,1.0,116.0,4.449994680001346,0.03836202310345988,1.0
